NOME_SUBTIPO_DE_CURSOS,CODIGO_CURSO,CURSO,EIXO_TECNOLOGICO,MODALIDADE,CARGA_HORARIA_CURSO,SITUACAO_ATIVO,CODIGO_UNIDADE_DE_ENSINO,UNIDADE_DE_ENSINO,UF,CODIGO_MUNICIPIO,MUNICIPIO,INICIO,DESISTENCIA,QTDADE_ALUNOS
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46849,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE NOVA PRATA/RS,RS,4313300,Nova Prata,2023,0,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,a,46855,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PAROBÉ/RS,RS,4314050,Parobé,2023,0,30
Técnico,65,Técnico em Vendas,Gestão e Negócios,Educação Presencial,800,a,46720,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO - UNESC - unidade sede,ES,3201506,Colatina,2023,0,30
Graduação,304427,DESENVOLVIMENTO DE SISTEMAS,Informação e Comunicação,EAD,1200,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo,2022,0,30
Técnico,60,Técnico em Secretariado,Gestão e Negócios,Educação Presencial,800,a,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga,2023,3,40
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,a,24227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU - CAMPUS: BLOCO B,PE,2611606,Recife,2023,0,20
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,a,24585,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO SANTA MARIA,RS,4316907,Santa Maria,2023,2,60
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,a,24227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU - CAMPUS: BLOCO B,PE,2611606,Recife,2023,0,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,a,46837,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE LIVRAMENTO DE NOSSA SENHORA/BA,BA,2919504,Livramento de Nossa Senhora,2023,0,20
Técnico,125,Técnico em Panificação,Produção Alimentícia,EAD,800,a,31595,INSTITUTO DE CIÊNCIAS DA SAÚDE - CAMPUS JK - CAMPUS MONTES CLAROS,MG,3143302,Montes Claros,2023,1,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46842,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MARINGÁ/PR,PR,4115200,Maringá,2023,1,30
Técnico,73,Técnico em Informática,Informação e Comunicação,Educação Presencial,1200,t,25017,Centro Universitário de Excelência Eniac - ENIAC - ENDEREÇO SEDE,SP,3518800,Guarulhos,2023,1,50
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31516,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Balneário Camboriú/SC,SC,4202008,Balneário Camboriú,2023,0,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo,2023,1,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46812,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE GUAÍBA/RS,RS,4309308,Guaíba,2023,1,20
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,46651,FACULDADE QI BRASIL,RS,4309209,Gravataí,2022,1,60
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo,2023,0,
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,31875,FACULDADE ANHANGÜERA DE SÃO JOSÉ - UNIDADE SEDE - UNIDADE SÃO JOSÉ,SP,3549904,São José dos Campos,2023,1,10
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,50162,UNIVERSIDADE CRUZEIRO DO SUL - CRUZEIRO - CAMPUS PAULISTA,SP,3550308,São Paulo,2023,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24530,CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE - CAMPUS: CAMPUS - CURITIBA - CAMPO COMPRIDO,PR,4106902,Curitiba,2023,0,30
Graduação,304427,DESENVOLVIMENTO DE SISTEMAS,Informação e Comunicação,EAD,1200,t,24227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU - CAMPUS: BLOCO B,PE,2611606,Recife,2021,2,40
Técnico,73,Técnico em Informática,Informação e Comunicação,Educação Presencial,1200,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa,2023,5,20
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,50236,FACULDADE DE BOTUCATU - FDB,SP,3507506,Botucatu,2020,2,20
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,t,46798,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE CURVELO/MG,MG,3120904,Curvelo,2021,0,20
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,42656,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA - POLO NA SEDE - CAMPUS JOÃO PESSOA,PB,2507507,João Pessoa,2023,0,
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,47159,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA (UNIFOA) - CAMPUS - VOLTA REDONDA - TRÊS POÇOS,RJ,3306305,Volta Redonda,2023,1,10
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46885,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SIDROLÂNDIA/MS,MS,5007901,Sidrolândia,2022,2,10
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,t,46733,CENTRO UNIVERSITÁRIO FACENS (UniFACENS) - 	Unidade SEDE,SP,3552205,Sorocaba,2022,4,60
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46788,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CANOAS/RS - UNIDADE 2,RS,4304606,Canoas,2023,0,60
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46840,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MANACAPURU/AM,AM,1302504,Manacapuru,2023,1,30
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,a,46786,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CANELA/RS,RS,4304408,Canela,2021,,
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46873,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO BENTO DO SUL/SC,SC,4215802,São Bento do Sul,2023,1,20
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,24613,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - CAMPUS CANOAS,RS,4304606,Canoas,2020,0,20
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,EAD,800,t,50212,FACULDADE SETE LAGOAS - FACSETE - Prédio Novo nº 86,MG,3167202,Sete Lagoas,2022,0,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,a,46850,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE NOVA SERRANA/MG,MG,3145208,Nova Serrana,2023,0,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46865,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE RIO DAS OSTRAS/RJ,RJ,3304524,Rio das Ostras,2023,3,30
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,a,31804,UNIVERSIDADE LA SALLE (UNILASALLE) - CANOAS SEDE,RS,4304606,Canoas,2023,0,40
Técnico,75,Técnico em Manutenção e Suporte em Informática,Informação e Comunicação,Educação Presencial,1000,t,42656,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA - POLO NA SEDE - CAMPUS JOÃO PESSOA,PB,2507507,João Pessoa,2022,2,20
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,50262,ALFA - FACULDADE DE TEÓFILO OTONI - ALFA TO - campus principal,MG,3168606,Teófilo Otoni,2023,0,60
Técnico,64,Técnico em Transações Imobiliárias,Gestão e Negócios,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba,2022,0,20
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,a,50069,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO - UNIDADE CAMPUS,PR,4104303,Campo Mourão,2022,1,20
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,46921,Centro Universitário União das Américas Descomplica - UNIAMÉRICA - Campus Centro,PR,4108304,Foz do Iguaçu,2022,1,20
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,24799,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO GUAÍBA,RS,4309308,Guaíba,2022,1,30
Técnico,60,Técnico em Secretariado,Gestão e Negócios,Educação Presencial,800,t,31591,Centro Universitário Funorte (UNIFUNORTE) - Unidade JK,MG,3143302,Montes Claros,2022,0,50
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,46955,FACULDADE DESCOMPLICA  - campus principal,RJ,3304557,Rio de Janeiro,2022,1,20
Técnico,378759,TÉCNICO EM PLANEJAMENTO E CONTROLE DA PRODUÇÃO,Produção Industrial,EAD,800,t,50239,CENTRO UNIVERSITÁRIO DE CIÊNCIAS E EMPREENDEDORISMO -  UNIFACEMP,BA,2928703,Santo Antônio de Jesus,2022,1,30
Técnico,155,Técnico em Biocombustíveis,Produção Industrial,EAD,1200,a,30845,UNIVERSIDADE METODISTA DE PIRACICABA - CAMPUS: CAMPUS - PIRACICABA - TAQUARAL,SP,3538709,Piracicaba,2022,1,20
Graduação,3,Biotecnologia,Produção Industrial,Educação Presencial,1200,a,30845,UNIVERSIDADE METODISTA DE PIRACICABA - CAMPUS: CAMPUS - PIRACICABA - TAQUARAL,SP,3538709,Piracicaba,2021,0,60
Graduação,9,Farmácia,Ambiente e Saúde,EAD,1200,t,25099,UNIVERSIDADE FEEVALE - CAMPUS: SEDE,RS,4313409,Novo Hamburgo,2024,1,
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba,2022,1,10
Graduação,57,Marketing,Gestão e Negócios,EAD,800,a,46837,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE LIVRAMENTO DE NOSSA SENHORA/BA,BA,2919504,Livramento de Nossa Senhora,2021,0,20
Técnico,38,Técnico em Eletromecânica,Controle e Processos Industriais,Educação Presencial,1200,a,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina,2022,2,30
Técnico,23,Técnico em Radiologia,Ambiente e Saúde,Educação Presencial,1200,a,46931,CENTRO UNIVERSITARIO UNIRB - Alagoinhas,BA,2900702,Alagoinhas,2022,5,40
Técnico,32,Técnico em Multimeios Didáticos,Desenvolvimento Educacional e Social,Educação Presencial,1200,a,46486,FACULDADE JARDINS,SE,2800308,Aracaju,2022,2,20
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,30825,Centro Universitário de Excelência (UNEX) - CAMPUS - FEIRA DE SANTANA - SIM,BA,2910800,Feira de Santana,2022,0,20
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,47000,FACULDADE TRÊS MARIAS (FTM) - GUARABIRA I (POLO EAD),PB,2506301,Guarabira,2022,0,20
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,t,46817,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE IMBITUBA/SC,SC,4207304,Imbituba,2021,1,
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,EAD,800,t,29632,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL - CAMPUS REITOR REZENDE RIBEIRO DE REZENDE,DF,5300108,Brasília,2022,2,10
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,46610,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná (UniEnsino) - SEde",PR,4106902,Curitiba,2022,4,10
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,a,46836,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE LINHARES/ES,ES,3203205,Linhares,2021,0,60
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,t,46765,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ALVORADA/RS,RS,4300604,Alvorada,2021,1,60
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga,2022,1,30
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,46733,CENTRO UNIVERSITÁRIO FACENS (UniFACENS) - 	Unidade SEDE,SP,3552205,Sorocaba,2023,0,
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,a,50296,UNIVERSIDADE PARANAENSE - UNIPAR - GUAÍRA,PR,4108809,Guaíra,2023,0,20
Técnico,38,Técnico em Eletromecânica,Controle e Processos Industriais,Educação Presencial,1200,a,24468,FACULDADE DE AMERICANA - CAMPUS: CAMPUS - AMERICANA - JARDIM LUCIENE,SP,3501608,Americana,2022,3,10
Técnico,232033,Técnico em Computação Gráfica,Informação e Comunicação,EAD,1000,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá,2022,0,10
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46492,FACULDADE DE TECNOLOGIA ALTOMEDIO SÃO FRANCISCO,MG,3151206,Pirapora,2022,2,20
Técnico,146,Técnico em Multimídia,Produção Cultural e Design,Educação Presencial,800,t,42663,FACULDADES INTEGRADAS HÉLIO ALONSO - UNIDADE SEDE - CAMPUS RIO DE JANEIRO,RJ,3304557,Rio de Janeiro,2022,0,30
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,t,31804,UNIVERSIDADE LA SALLE (UNILASALLE) - CANOAS SEDE,RS,4304606,Canoas,2021,0,30
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,t,46705,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE AÇAILÂNDIA / MA,MA,2100055,Açailândia,,1,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31513,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Mairinque/SP,SP,3528403,Mairinque,2021,1,40
Técnico,51,Técnico em Comércio,Gestão e Negócios,EAD,800,t,46536,FACULDADE DE TECNOLOGIA FINACI - UNIDADE LIBERDADE,SP,3550308,São Paulo,2021,1,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46880,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO LUIS/MA - UNIDADE 1,MA,2111300,São Luís,2021,0,60
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,a,50017,FACULDADE SANTA TEREZA,AM,1302603,Manaus,,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,t,46861,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PONTE NOVA/MG,MG,3152105,Ponte Nova,,1,20
Técnico,8,Técnico em Estética,Ambiente e Saúde,EAD,1200,t,29632,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL - CAMPUS REITOR REZENDE RIBEIRO DE REZENDE,DF,5300108,Brasília,2021,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,t,24608,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO MANAUS CEULM,AM,1302603,Manaus,2023,0,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,a,31529,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Palhoça/SC,SC,4211900,Palhoça,2020,1,50
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46853,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PAIÇANDU/PR,PR,4117503,Paiçandu,2023,1,20
Técnico,27,Técnico em Segurança do Trabalho,Segurança,Educação Presencial,1200,t,46722,CENTRO UNIVERSITÁRIO DE GOIÁS UNI- ANHANGUERA,GO,5208707,Goiânia,2021,0,30
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,24218,CENTRO UNIVERSITÁRIO FILADÉLFIA (UNIFIL) - SEDE,PR,4113700,Londrina,2022,2,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,a,46778,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE BREU BRANCO/PA,PA,1501782,Breu Branco,2023,5,60
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,EAD,800,a,24114,UNIVERSIDADE CATÓLICA DE BRASÍLIA - UCB - BRASÍLIA,DF,5300108,Brasília,2023,2,
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,a,46793,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CAXIAS/MA,MA,2103000,Caxias,2023,0,10
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,a,50086,FACULDADE HOLISTICA - FAHOL,PR,4106902,Curitiba,2024,0,20
Técnico,2,Técnico em Análises Clínicas,Ambiente e Saúde,Educação Presencial,1200,t,46720,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO - UNESC - unidade sede,ES,3201506,Colatina,2021,1,30
Técnico,32,Técnico em Multimeios Didáticos,Desenvolvimento Educacional e Social,Educação Presencial,1200,t,46724,FACULDADE TRÊS MARIAS,PB,2507507,João Pessoa,2021,2,40
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,50123,FACULDADE ICESP - UNIDADE ÁGUAS CLARAS,DF,5300108,Brasília,2021,4,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46863,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PRESIDENTE FIGUEIREDO/AM,AM,1303536,Presidente Figueiredo,2023,0,20
Técnico,124,Técnico em Confeitaria,Produção Alimentícia,Educação Presencial,800,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa,2021,1,20
Graduação,52,Graduação em Comércio Exterior,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial,2021,1,
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,48835,FACULDADE AJES - AJES - Campus Principal,MT,5105150,Juína,2021,0,10
Técnico,60,Técnico em Secretariado,Gestão e Negócios,Educação Presencial,800,t,47000,FACULDADE TRÊS MARIAS (FTM) - GUARABIRA I (POLO EAD),PB,2506301,Guarabira,2021,,10
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá,2021,0,60
Técnico,23,Técnico em Radiologia,Ambiente e Saúde,Educação Presencial,1200,t,30649,FACULDADES INTEGRADAS MACHADO DE ASSIS (FEMA) - UNIDADE SEDE,RS,4317202,Santa Rosa,2021,0,60
Técnico,55,Técnico em Finanças,Gestão e Negócios,EAD,800,t,46921,Centro Universitário União das Américas Descomplica - UNIAMÉRICA - Campus Centro,PR,4108304,Foz do Iguaçu,2021,0,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46870,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SANTO ÂNGELO/RS,RS,4317509,Santo Ângelo,2021,0,
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial,2021,0,20
Graduação,57,Marketing,Gestão e Negócios,EAD,800,a,31490,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - ITUPORANGA - POLO ITUPORANGA,SC,4208500,Ituporanga,2023,0,20
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa,2021,3,30
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,EAD,800,t,24468,FACULDADE DE AMERICANA - CAMPUS: CAMPUS - AMERICANA - JARDIM LUCIENE,SP,3501608,Americana,2020,0,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46822,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI (UNIASSELVI) - POLO DE APOIO PRESENCIAL DE IRECÊ/BA,BA,2914604,Irecê,2023,2,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46828,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ITAPIPOCA/CE,CE,2306405,Itapipoca,2021,0,40
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,50142,FACULDADE MURIALDO,RS,4305108,Caxias do Sul,2021,0,20
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,46955,FACULDADE DESCOMPLICA  - campus principal,RJ,3304557,Rio de Janeiro,2021,1,60
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46875,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO JOÃO BATISTA/SC,SC,4216305,São João Batista,2023,1,20
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,50227,FACULDADE METROPOLITANA DO CEARÁ  - SEDE CAMBEBA,CE,2304400,Fortaleza,2021,1,20
Técnico,63,Técnico em Serviços Públicos,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial,2021,0,20
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina,2022,1,30
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,24786,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO ITUMBIARA,GO,5211503,Itumbiara,2021,1,50
Técnico,378709,TÉCNICO EM DEPENDÊNCIA QUÍMICA,Ambiente e Saúde,EAD,1200,t,24189,UNIVERSIDADE NOVE DE JULHO - CAMPUS: UNIDADE VERGUEIRO,SP,3550308,São Paulo,2021,1,20
Técnico,378733,TÉCNICO EM GASTRONOMIA,"Turismo, Hospitalidade e Lazer",EAD,800,t,31193,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS - LIBERDADE,SP,3550308,São Paulo,2021,0,30
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,EAD,800,t,50129,FACULDADES INTEGRADAS DOS CAMPOS GERAIS - CAMPUS SEDE OLARIAS,PR,4119905,Ponta Grossa,2021,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46947,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PORTO ALEGRE/RS - UNIDADE 1,RS,4314902,Porto Alegre,2023,1,60
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46804,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE FÁTIMA/BA,BA,2910750,Fátima,2021,0,
Técnico,40,Técnico em Eletrotécnica,Controle e Processos Industriais,Educação Presencial,1200,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo,2021,2,10
Técnico,378733,TÉCNICO EM GASTRONOMIA,"Turismo, Hospitalidade e Lazer",EAD,800,t,50069,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO - UNIDADE CAMPUS,PR,4104303,Campo Mourão,2021,5,20
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga,2021,2,30
Técnico,65,Técnico em Vendas,Gestão e Negócios,EAD,800,t,50105,Centro Universitário de Tecnologia de Curitiba -  UNIFATEC - SEDE,PR,4106902,Curitiba,2021,0,40
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46761,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ÁGUA BRANCA/PI,PI,2200202,Água Branca,2021,0,20
Técnico,64,Técnico em Transações Imobiliárias,Gestão e Negócios,Educação Presencial,800,t,46673,FACULDADE VIA SAPIENS - fvs - campus principal,CE,2313401,Tianguá,2021,1,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46854,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PARACATU/MG,MG,3147006,Paracatu,2021,2,20
Técnico,16,Técnico em Meio Ambiente,Ambiente e Saúde,Educação Presencial,1200,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina,2021,4,
